"","time","gsi","gsiNorm","gsiInt","gsiDInt"
"437",2009-05-01,0.47240416,0.175764376290801,-0.262052057155593,-0.294601840070616
"438",2009-06-01,0.135493244,-0.232715058571235,-0.272050321908378,-0.273618365383113
"439",2009-07-01,0.664614551,0.408805183702012,-0.207750132639227,-0.253899808461155
"440",2009-08-01,1.005716246,0.822365626498951,-0.0747686527168611,-0.223957333013172
"441",2009-09-01,1.537428133,1.46702675440134,0.132304235502002,-0.177417575582239
"442",2009-10-01,1.182276525,1.03643183676387,0.260770395692337,-0.126544077607106
"443",2009-11-01,0.773746354,0.541119380416597,0.34315545981442,-0.0802625984712211
"444",2009-12-01,0.871058568,0.659103204306392,0.388282403774971,-0.0357696548326781
"445",2010-01-01,1.327934928,1.21303182006731,0.524847091401265,0.0219570490380895
"446",2010-02-01,0.665410876,0.409770668554294,0.552250508211041,0.079065748505695
"447",2010-03-01,-0.108212498,-0.528190150167237,0.486966447957797,0.137626122017862
"448",2010-04-01,0.623187451,0.358577905236588,0.52759096229164,0.199962195018785
"449",2010-05-01,0.481344882,0.186604336934339,0.528494292345269,0.26584105747719
"450",2010-06-01,0.395619722,0.0826689544718205,0.55477629343219,0.334743275422237
"451",2010-07-01,0.480028896,0.185008801758606,0.536126594936906,0.396733002720248
"452",2010-08-01,0.134252721,-0.234219100470469,0.448077867689455,0.440303546087441
"453",2010-09-01,0.389122312,0.0747913279574367,0.332058248819129,0.456949713863868
"454",2010-10-01,-0.070173177,-0.48207030184325,0.205516403935203,0.452345214550774
"455",2010-11-01,-0.372308267,-0.848386633413789,0.0897242361160037,0.431225945909239
"456",2010-12-01,-0.239975021,-0.687942412189628,-0.0225295652586647,0.396991615156436
"457",2011-01-01,-0.409976198,-0.894056198977234,-0.198120233512377,0.336744338080299
"458",2011-02-01,-0.237766656,-0.685264933828645,-0.289373200377622,0.266609029031244
"459",2011-03-01,-0.328940598,-0.795806559325588,-0.311674567807484,0.200055611050804
"460",2011-04-01,-0.107399987,-0.527205040993454,-0.385489813326655,0.123965546415946
"461",2011-05-01,-0.383108096,-0.861480623062159,-0.472830226659696,0.0405218364988657
"462",2011-06-01,0.16246278,-0.200016501473217,-0.496387347988449,-0.0470751336195209
"463",2011-07-01,-0.188875174,-0.6259876471974,-0.56397038540145,-0.138749881981051
"464",2011-08-01,-0.35553217,-0.828046863176868,-0.61345603229365,-0.227211040312976
"465",2011-09-01,-0.022746918,-0.424569489153819,-0.655069433719588,-0.309471680524536
"466",2011-10-01,0.521304697,0.235052641436267,-0.595309188446295,-0.376207146556327
"467",2011-11-01,-0.073998346,-0.486708034837843,-0.565169305231632,-0.430781608335297
"468",2011-12-01,0.225395448,-0.123715320840055,-0.518150380952501,-0.47208334297645
"469",2012-01-01,-0.445257354,-0.936831977320252,-0.521715029147753,-0.499049575946064
"470",2012-02-01,0.074236994,-0.306983707028347,-0.490191593581061,-0.515784442046351
"471",2012-03-01,0.978963651,0.78993009423293,-0.358046872451185,-0.519648800766659
"472",2012-04-01,1.208654989,1.06841376301066,-0.225078638784176,-0.50628120288812
"473",2012-05-01,1.503437589,1.42581574714572,-0.034470607933519,-0.469751234660938
"474",2012-06-01,1.179474051,1.03303404541497,0.0682836043071633,-0.422695321969637
"475",2012-07-01,0.735492773,0.49473975777377,0.161677554721427,-0.362224660292731
"476",2012-08-01,0.358153762,0.037244263728456,0.233785148630204,-0.291621228549076
"477",2012-09-01,0.30761013,-0.0240361319332704,0.267162928398584,-0.214768531705895
"478",2012-10-01,0.677085782,0.423925623999393,0.282902343612177,-0.141584237367689
"479",2012-11-01,0.501010092,0.210446941865677,0.340998591670804,-0.0660702459591529
"480",2012-12-01,1.088902125,0.923222319555526,0.428243395037102,0.0127959020399808
"481",2013-01-01,1.076111617,0.907714779635275,0.581955624783396,0.104768456534243
"482",2013-02-01,1.121620076,0.962890402421455,0.687778467237547,0.202932628269127
"483",2013-03-01,0.747918116,0.509804562283123,0.664434672908396,0.288139423715759
"484",2013-04-01,0.591549538,0.32021928814015,0.602085133335854,0.357069738059095
"485",2013-05-01,0.526571835,0.241438654626711,0.503387042292603,0.401891208911272
"486",2013-06-01,0.109531148,-0.264192169576786,0.395284857709957,0.429141313361504
"487",2013-07-01,0.123937426,-0.246725628671043,0.333496075506222,0.443459523426904
"488",2013-08-01,0.428033941,0.12196878487154,0.340556452268146,0.452357132063399
"489",2013-09-01,0.80490807,0.578900644057847,0.390801183600739,0.462660319996912
