"time","pdo","pdo_z","pdo_int","pdo_int_z"
2000-03-01,-0.66,-0.259842840485355,-7.50435335053569,-0.632866470140168
2000-04-01,-0.63,-0.233452198471657,-7.45151480141539,-0.628660519176789
2000-05-01,-0.81,-0.391796050553847,-7.37448721649474,-0.622529119840555
2000-06-01,-0.64,-0.242249079142889,-7.45901296636131,-0.629257373454639
2000-07-01,-1.51,-1.00757769754014,-7.39046983857248,-0.623801337300049
2000-08-01,-1.68,-1.1571246689511,-8.09011129283877,-0.679492829545449
2000-09-01,-1.45,-0.954796413512747,-8.91014799125492,-0.744767788815379
2000-10-01,-1.61,-1.09554650425247,-9.49368823846538,-0.791217619588315
2000-11-01,-1.04,-0.594124305992202,-10.1936643994485,-0.846935754503913
2000-12-01,0,0.32075128381601,-10.363052688797,-0.860419070201104
2001-01-01,0.48,0.743001556035185,-9.61050754294776,-0.800516441649275
2001-02-01,-0.01,0.311954403144777,-8.46706817262308,-0.70949861467917
2001-03-01,-0.41,-0.0399208237045349,-7.80231926228568,-0.656584570550643
2001-04-01,-1.18,-0.717280635389461,-7.51714345006164,-0.633884562656305
2001-05-01,-1.12,-0.664499351362064,-7.92120977503187,-0.666048260885572
2001-06-01,-1.22,-0.752468158074392,-8.25565871910094,-0.692670412362628
2001-07-01,-2.21,-1.62335934452644,-8.66414109721279,-0.725185628627016
2001-08-01,-1.68,-1.1571246689511,-9.9264945626887,-0.825669023092586
2001-09-01,-1.98,-1.42103108908809,-10.6700152915278,-0.884853307631386
2001-10-01,-1.91,-1.35945292438946,-11.6464624101355,-0.962578543611028
2001-11-01,-1.25,-0.778858800088091,-12.520646067436,-1.03216360332231
2001-12-01,-1.12,-0.664499351362064,-12.7778112813809,-1.05263396629304
2002-01-01,-0.42,-0.0487177043757677,-12.9099018293521,-1.06314838004478
2002-02-01,-1.51,-1.00757769754014,-12.4207069575049,-1.02420844553141
2002-03-01,-1.27,-0.796452561430556,-12.9107551984823,-1.06321630826717
2002-04-01,-1.23,-0.761265038745625,-13.1692596266428,-1.08379327275164
2002-05-01,-1.3,-0.822843203444255,-13.3818055142783,-1.10071193527637
2002-06-01,-1.18,-0.717280635389461,-13.647073487961,-1.12182727829845
2002-07-01,-0.71,-0.303827243841519,-13.795726061352,-1.13366003004263
2002-08-01,0.11,0.417516971199571,-13.5247313859706,-1.11208884129942
2002-09-01,-0.21,0.136016789720121,-12.5436839403556,-1.0339974190764
2002-10-01,-0.2,0.144813670391354,-11.8850136531206,-0.981567233629069
2002-11-01,1.08,1.27081439630915,-11.2449910805159,-0.930621407132159
2002-12-01,1.57,1.70186154919956,-9.50563538918525,-0.792168613340348
2003-01-01,1.45,1.59629898114477,-7.40770569876964,-0.62517331257204
2003-02-01,1.23,1.40276760637765,-5.50275231350947,-0.473538934654395
2003-03-01,1.01,1.20923623161052,-3.8707033607356,-0.343627762234178
2003-04-01,0.36,0.637438987980391,-2.50018782242776,-0.234534661748996
2003-05-01,0.21,0.505485777911899,-1.75857434184621,-0.175502194260053
2003-06-01,-0.42,-0.0487177043757677,-1.17981463302406,-0.129432894564796
2003-07-01,0.37,0.646235868651624,-1.17937339435715,-0.129397771946423
2003-08-01,0.63,0.874954766103677,-0.483996967607316,-0.0740457760893665
2003-09-01,-0.17,0.171204312405052,0.411124338813333,-0.00279407853594469
2003-10-01,0.74,0.971720453487238,0.565198470434496,0.00947022949508133
2003-11-01,-0.23,0.118423028377656,1.51336898765363,0.0849446466912475
2003-12-01,-0.6,-0.207061556457958,1.56873497487905,0.0893517818451486
2004-01-01,-0.55,-0.163077153101794,1.29630946113447,0.0676666983017981
2004-02-01,-0.21,0.136016789720121,1.07921941381874,0.050386320455525
2004-03-01,-0.15,0.188798073747518,1.17026872796308,0.057633850089023
2004-04-01,0,0.32075128381601,1.31030560471213,0.0687807919804504
2004-05-01,0.61,0.857361004761211,1.57646082166514,0.0899667596080482
2004-06-01,-0.11,0.223985596432449,2.36813595885697,0.152984137287636
2004-07-01,0.04,0.355938806500941,2.49344922367038,0.162959078985338
2004-08-01,0.24,0.531876419925597,2.74549431251839,0.183021879760616
2004-09-01,0.02,0.338345045158476,3.16297513608905,0.216253372701341
2004-10-01,-0.72,-0.312624124512752,3.36952955057715,0.232695113685343
2004-11-01,-1.22,-0.752468158074392,2.91650836145702,0.196634605996668
2004-12-01,-0.64,-0.242249079142889,2.04251902165525,0.12706501396731
2005-01-01,-0.15,0.188798073747518,1.71516498327672,0.101007617312652
2005-02-01,-0.01,0.311954403144777,1.83249784938771,0.110347318903095
2005-03-01,0.7,0.936532930802306,2.06809817547467,0.129101115799029
2005-04-01,0.28,0.567063942610529,2.91846034896553,0.19678998429298
2005-05-01,1.36,1.51712705510367,3.36392177703583,0.232248734651074
2005-06-01,0.85,1.0684861408708,4.74088542476301,0.341855104945434
2005-07-01,0.11,0.417516971199571,5.61183467293535,0.411182705539932
2005-08-01,-0.42,-0.0487177043757677,5.79552519942928,0.425804479977981
