"","time","mei","meiNorm","meiInt","meiDInt"
"345",2007-09-01,-1.06,-1.02548319136147,-0.168744527079656,0.179294873180855
"346",2007-10-01,-1.13,-1.09686401600509,-0.32960298233961,0.134422273596795
"347",2007-11-01,-1.12,-1.08666675534172,-0.493622486746419,0.0645990249942136
"348",2007-12-01,-1.19,-1.15804757998534,-0.63570343532509,-0.0233604743089191
"349",2008-01-01,-1.06,-1.02548319136147,-0.755043024968266,-0.125512693748716
"350",2008-02-01,-1.27,-1.23962566529234,-0.877536796453109,-0.2389945543272
"351",2008-03-01,-1.52,-1.49455718187671,-0.988163016313005,-0.3578668784409
"352",2008-04-01,-1.11,-1.07646949467834,-1.03828447222024,-0.475407230571238
"353",2008-05-01,-0.99,-0.954102366717842,-1.06667334469286,-0.587136804702546
"354",2008-06-01,-0.8,-0.760354414113718,-1.04772279810072,-0.684933419407032
"355",2008-07-01,-0.78,-0.739959892786968,-1.03213445514598,-0.769358977065949
"356",2008-08-01,-1.01,-0.974496888044592,-1.0351791377073,-0.841564558362495
"357",2008-09-01,-1.02,-0.984694148707967,-1.03004713137915,-0.9005065030782
"358",2008-10-01,-1.08,-1.04587771268822,-1.0280798331472,-0.946838350900015
"359",2008-11-01,-0.98,-0.943905106054467,-1.01532935946999,-0.979966672667102
"360",2008-12-01,-1.01,-0.974496888044592,-1.00274322347723,-1.00182204966098
"361",2009-01-01,-1.01,-0.974496888044592,-0.998291922079376,-1.0152705051414
"362",2009-02-01,-0.85,-0.811340717430593,-0.963705257118437,-1.01720253789702
"363",2009-03-01,-0.95,-0.913313324064342,-0.92832851301196,-1.0088736502308
"364",2009-04-01,-0.81,-0.770551674777093,-0.902327611157605,-0.995275705990566
"365",2009-05-01,-0.72,-0.678776328806718,-0.874373322720105,-0.977725598940421
"366",2009-06-01,-0.05,0.00444013563940311,-0.782169972103744,-0.951858272826812
"367",2009-07-01,0.56,0.626473036105275,-0.62660532072938,-0.910892236907112
"368",2009-08-01,0.56,0.626473036105275,-0.466435399810179,-0.854031160991429
"369",2009-09-01,0.42,0.483711386818026,-0.330562896802336,-0.785326582825009
"370",2009-10-01,0.56,0.626473036105275,-0.182964060506514,-0.704073371425453
"371",2009-11-01,1.04,1.11594154794727,0.0057728210898189,-0.606806954431782
"372",2009-12-01,0.95,1.0241662019769,0.175171048528212,-0.496765170146132
"373",2010-01-01,0.93,1.00377168065015,0.33292944307191,-0.375312187801183
"374",2010-02-01,1.28,1.36067580386827,0.512944139712194,-0.242265520833193
"375",2010-03-01,1.33,1.41166210718515,0.693497202241946,-0.0990197563898377
"376",2010-04-01,0.49,0.55509221146165,0.760069636184944,0.0423683866504303
"377",2010-05-01,-0.12,-0.0669406890042215,0.74801245303501,0.172818128611241
"378",2010-06-01,-1.29,-1.26002018661909,0.56443168775066,0.270328767700681
"379",2010-07-01,-2.43,-2.42250790224383,0.226071263028028,0.315646962608734
"380",2010-08-01,-2.38,-2.37152159892696,-0.0879545412515499,0.314237185556884
"381",2010-09-01,-2.26,-2.24915447096646,-0.362899582688696,0.27437948508561
"382",2010-10-01,-2.16,-2.14718186433271,-0.618756292037176,0.19978101352445
"383",2010-11-01,-2.01,-1.99422295438209,-0.870815381799578,0.0903637298899212
"384",2010-12-01,-1.86,-1.84126404443146,-1.0861879126505,-0.0465172794333544
"385",2011-01-01,-1.77,-1.74948869846109,-1.27821367718616,-0.206297364011676
"386",2011-02-01,-1.59,-1.56593800652034,-1.4590483597682,-0.387717439007261
"387",2011-03-01,-1.75,-1.72909417713434,-1.65008103222592,-0.589679524034005
"388",2011-04-01,-1.69,-1.66791061315409,-1.7757319588137,-0.798376259367312
"389",2011-05-01,-1.23,-1.19883662263884,-1.80683108109135,-0.998043524209088
"390",2011-06-01,-1.02,-0.984694148707967,-1.74526545075913,-1.16953099504784
"391",2011-07-01,-0.75,-0.709368110796843,-1.59116047754186,-1.2950366293208
"392",2011-08-01,-0.81,-0.770551674777093,-1.45526085882352,-1.380762035074
"393",2011-09-01,-1.08,-1.04587771268822,-1.36466280324046,-1.4361359180556
"394",2011-10-01,-1.3,-1.27021744728247,-1.31013337511936,-1.46787283403588
"395",2011-11-01,-1.14,-1.10706127666847,-1.24887035032757,-1.47681040002745
"396",2011-12-01,-1.18,-1.14785031932197,-1.20426539466939,-1.46813753463604
"397",2012-01-01,-1.07,-1.03568045202484,-1.15467101641151,-1.44357569667804
"398",2012-02-01,-0.68,-0.637987286153219,-1.07339767148942,-1.40105370939948
"399",2012-03-01,-0.58,-0.536014679519469,-0.976383925244368,-1.33945891808696
"400",2012-04-01,-0.38,-0.33206946625197,-0.865258687116172,-1.26174676761348
"401",2012-05-01,-0.32,-0.27088590227172,-0.779881161591914,-1.17714964899592
"402",2012-06-01,-0.28,-0.230096859618221,-0.706647898935659,-1.09245686704427
"403",2012-07-01,0.34,0.402133301511026,-0.582066116065492,-1.00725026803244
"404",2012-08-01,-0.02,0.035031917629528,-0.502182067443209,-0.925401980789828
"405",2012-09-01,-0.29,-0.240294120281596,-0.442232111889825,-0.846432954659079
"406",2012-10-01,-0.19,-0.138321513647846,-0.361682484613302,-0.765990823729285
"407",2012-11-01,-0.03,0.024834656966153,-0.276407776206676,-0.683856690730957
"408",2012-12-01,-0.03,0.024834656966153,-0.193724969221606,-0.599634499117461
"409",2013-01-01,-0.06,-0.00575712502397183,-0.125356176352759,-0.515175582986775
"410",2013-02-01,-0.08,-0.0261516463507217,-0.0854086532028678,-0.435473971656819
"411",2013-03-01,-0.12,-0.0669406890042215,-0.0581023364575406,-0.362906847978138
"412",2013-04-01,-0.35,-0.301477684261845,-0.070033818767889,-0.301893579556908
"413",2013-05-01,-0.68,-0.637987286153219,-0.122429050933321,-0.254997462651153
"414",2013-06-01,-1.14,-1.10706127666847,-0.226861158293326,-0.226503925035662
"415",2013-07-01,-0.79,-0.750157153450343,-0.320790848099419,-0.217142925824431
"416",2013-08-01,-0.45,-0.403450290895595,-0.35003745112151,-0.21606260578302
"417",2013-09-01,-0.33,-0.281083162935095,-0.348455148198669,-0.218232000791899
"418",2013-10-01,-0.13,-0.0771379496675965,-0.329790443628707,-0.22270402017463
"419",2013-11-01,-0.16,-0.107729731657721,-0.324761416280759,-0.231156001061596
"420",2013-12-01,-0.34,-0.29128042359847,-0.340630430985186,-0.245550925260537
"421",2014-01-01,-0.5,-0.45443659421247,-0.372244597508511,-0.266547882036612
"422",2014-02-01,-0.42,-0.37285850890547,-0.391784434072539,-0.290829857307021
"423",2014-03-01,-0.05,0.00444013563940311,-0.365594726937304,-0.312239374420048
"424",2014-04-01,-0.16,-0.107729731657721,-0.340271286763807,-0.328964330699563
"425",2014-05-01,-0.17,-0.117926992321096,-0.298671095383974,-0.337142483808484
"426",2014-06-01,0,0.0554264389562779,-0.213593485119287,-0.329467323123148
"427",2014-07-01,0.42,0.483711386818026,-0.105336152555254,-0.304825106635822
"428",2014-08-01,0.23,0.289963434213902,-0.0442372824943971,-0.273039267336695
"429",2014-09-01,-0.09,-0.0363489070140967,-0.0300451275715921,-0.241499991641572
"430",2014-10-01,0.12,0.177793566916777,-0.00406783594610971,-0.209887681323154
"431",2014-11-01,0.37,0.432725083501151,0.0508462141427765,-0.174130023168627
"432",2014-12-01,0.35,0.412330562174401,0.110647965730492,-0.13280277317509
"433",2015-01-01,0.23,0.289963434213902,0.162564839436336,-0.0861431716208327
"434",2015-02-01,0.06,0.116610002936528,0.18751636949167,-0.0381566790740389
"435",2015-03-01,0.15,0.208385348906902,0.200107793665292,0.00687201468394967
"436",2015-04-01,0.31,0.371541519520901,0.236594986146688,0.0521001565478793
"437",2015-05-01,0.95,1.0241662019769,0.344722562441339,0.104549249670785
"438",2015-06-01,1.9,1.99290596499752,0.545871580069454,0.171911187982457
"439",2015-07-01,1.79,1.88073609770039,0.6990152795788,0.246549655204348
"440",2015-08-01,1.95,2.04389226831439,0.872921056469302,0.333172939777367
"441",2015-09-01,2.24,2.33961282755227,1.08879852383763,0.438479252360088
"442",2015-10-01,2.15,2.24783748158189,1.2700608986672,0.556681875033606
"443",2015-11-01,1.94,2.03369500765102,1.4029340481437,0.680212223570613
"444",2015-12-01,1.93,2.02349774698764,1.52823871494604,0.807419502688726
"445",2016-01-01,1.94,2.03369500765102,1.65465296563022,0.938899665040442
"446",2016-02-01,1.81,1.90113061902714,1.76891441275324,1.07456276197515
"447",2016-03-01,1.32,1.40146484652177,1.81506834089684,1.20661758643218
"448",2016-04-01,1.33,1.41166210718515,1.8506702926259,1.33332315350371
"449",2016-05-01,1.24,1.31988676121477,1.83739363021488,1.44524913524589
"450",2016-06-01,0.36,0.422527822837776,1.66975657614842,1.5208800754194
"451",2016-07-01,-0.53,-0.485028376202594,1.41612690505476,1.55515257216724
"452",2016-08-01,-0.27,-0.219899598954846,1.19716263837611,1.55318441798257
"453",2016-09-01,-0.29,-0.240294120281596,0.971448271554047,1.51383572853259
"454",2016-10-01,-0.54,-0.495225636865969,0.735156774748816,1.44003622345921
"455",2016-11-01,-0.48,-0.43404207288572,0.530853026253494,1.33990247414494
"456",2016-12-01,-0.37,-0.321872205588595,0.351407268571044,1.21831795134242
"457",2017-01-01,-0.43,-0.383055769568845,0.174454566003697,1.07648506393087
"458",2017-02-01,-0.42,-0.37285850890547,0.0159158967290445,0.918271137911987
"459",2017-03-01,-0.58,-0.536014679519469,-0.12351132610767,0.751346606435958
"460",2017-04-01,-0.19,-0.138321513647846,-0.211254519866589,0.581751376664138
"461",2017-05-01,0.19,0.249174391560402,-0.245451383758824,0.418688612436523
"462",2017-06-01,-0.24,-0.189307816964721,-0.27662467495078,0.270494464834932
"463",2017-07-01,-0.63,-0.587000982836344,-0.299740047857944,0.142340646502005
"464",2017-08-01,-0.73,-0.688973589470093,-0.347908486514412,0.0281179520485855
"465",2017-09-01,-0.74,-0.699170850133468,-0.393421509080058,-0.072241214404532
"466",2017-10-01,-0.59,-0.546211940182844,-0.40486037772339,-0.154906654223793
"467",2017-11-01,-0.62,-0.576803722172969,-0.422544456363134,-0.223519750384523
"468",2017-12-01,-0.74,-0.699170850133468,-0.459260289638479,-0.282272272452535
"469",2018-01-01,-0.79,-0.750157153450343,-0.496242685233709,-0.33199448620574
"470",2018-02-01,-0.71,-0.668579068143343,-0.52257498908114,-0.373011139532691
"471",2018-03-01,-0.8,-0.760354414113718,-0.548457422428358,-0.406637998349351
"472",2018-04-01,-1.32,-1.29061196860922,-0.654685255074023,-0.445411469398041
"473",2018-05-01,-0.94,-0.903116063400967,-0.733173822551766,-0.488865289951732
"474",2018-06-01,-0.52,-0.474831115539219,-0.734698603157225,-0.528353176273136
"475",2018-07-01,-0.05,0.00444013563940311,-0.660109223870349,-0.555940633545866
"476",2018-08-01,0.46,0.524500429471525,-0.525528153638848,-0.564201938616437
"477",2018-09-01,0.62,0.687656600085525,-0.379461367005898,-0.553039077647716
"478",2018-10-01,0.52,0.585683993451775,-0.261745377636065,-0.528653840186215
"479",2018-11-01,0.33,0.391936040847651,-0.170577381158379,-0.494373933455348
"480",2018-12-01,0.18,0.238977130897027,-0.0949081268224449,-0.451487957883509
"481",2019-01-01,0.09,0.147201784926652,-0.0308649657174873,-0.40169082098846
"482",2019-02-01,0.5,0.565289472125025,0.0720898604331508,-0.3415813987546
"483",2019-03-01,0.76,0.830418249372774,0.203658634738885,-0.268918900685382
"484",2019-04-01,0.3,0.361344258857526,0.305131272710903,-0.182909892698561
"485",2019-05-01,0.23,0.289963434213902,0.371134838989645,-0.0899850648845804
"486",2019-06-01,0.35,0.412330562174401,0.423213961572297,0.00376118555998864
"487",2019-07-01,0.3,0.361344258857526,0.439752942057633,0.0898577772999837
"488",2019-08-01,0.32,0.381738780184276,0.42848535208365,0.162401125995599
"489",2019-09-01,0.16,0.218582609570277,0.39034093512991,0.218453549080601
"490",2019-10-01,0.31,0.371541519520901,0.377264900304027,0.263238724595367
"491",2019-11-01,0.47,0.5346976901349,0.394133593760535,0.302326596392328
"492",2019-12-01,0.36,0.422527822837776,0.406033634174497,0.336275723869246
"493",2020-01-01,0.25,0.310357955540652,0.40982633462335,0.365178381063895
"494",2020-02-01,0.26,0.320555216204027,0.391035605949503,0.384576569118671
"495",2020-03-01,0.13,0.187990827580152,0.343649139360803,0.390115013683358
"496",2020-04-01,-0.15,-0.0975324709943464,0.293106759094999,0.383983043801796
"497",2020-05-01,-0.23,-0.179110556301346,0.240293375064261,0.368578552588341
"498",2020-06-01,-0.68,-0.637987286153219,0.132000112117793,0.338943148157671
"499",2020-07-01,-0.94,-0.903116063400967,0.00299320273016465,0.295596438206385
"500",2020-08-01,-0.96,-0.923510584727717,-0.122311630792705,0.241203810622018
"501",2020-09-01,-1.15,-1.11725853733184,-0.253300588660404,0.17723881181925
"502",2020-10-01,-1.17,-1.13765305865859,-0.387660540696317,0.102574426605868
"503",2020-11-01,-1.13,-1.09686401600509,-0.519143062708118,0.0163192510856906
"504",2020-12-01,-1.14,-1.10706127666847,-0.637961788302133,-0.0790143099710891
"505",2021-01-01,-1.2,-1.16824484064872,-0.750781646514067,-0.181961378921207
"506",2021-02-01,-0.96,-0.923510584727717,-0.830374413660462,-0.287094148725378
"507",2021-03-01,-0.79,-0.750157153450343,-0.87842551527697,-0.388659642163864
"508",2021-04-01,-0.95,-0.913313324064342,-0.926125336699187,-0.487163530515132
"509",2021-05-01,-1.07,-1.03568045202484,-0.980261566446746,-0.583187037031828
"510",2021-06-01,-1.05,-1.01528593069809,-1.00339211993613,-0.67045315154393
"511",2021-07-01,-1.44,-1.41297909656971,-1.05493446453246,-0.75131142542108
"512",2021-08-01,-1.29,-1.26002018661909,-1.08532893290559,-0.824101351319251
"513",2021-09-01,-1.38,-1.35179553258946,-1.11347494894877,-0.88868211599369
"514",2021-10-01,-1.46,-1.43337361789646,-1.14803231638122,-0.945923516834814
"515",2021-11-01,-1.39,-1.36199279325284,-1.17495356712053,-0.995644971099381
"516",2021-12-01,-1.2,-1.16824484064872,-1.17801215783731,-1.03620644374102
"517",2022-01-01,-1.01,-0.974496888044592,-1.15568421745507,-1.06567892549364
"518",2022-02-01,-0.98,-0.943905106054467,-1.1449171574593,-1.08783255546779
"519",2022-03-01,-1.31,-1.28041470794584,-1.18220486079577,-1.1101322877997
"520",2022-04-01,-1.61,-1.58633252784709,-1.24260406872251,-1.13530643639028
"521",2022-05-01,-1.63,-1.60672704917384,-1.29500572950855,-1.16189158805517
"522",2022-06-01,-1.9,-1.88205308708496,-1.37656201829546,-1.19486833656016
"523",2022-07-01,-2.17,-2.15737912499609,-1.46206233514231,-1.23266933691928
"524",2022-08-01,-1.75,-1.72909417713434,-1.50337278310018,-1.27132201169314
"525",2022-09-01,-1.73,-1.70869965580759,-1.53495850981166,-1.30981155621197
"526",2022-10-01,-1.73,-1.70869965580759,-1.56016659131014,-1.34699994386865
"527",2022-11-01,-1.53,-1.50475444254009,-1.56507498319152,-1.38117605851459
"528",2022-12-01,-1.28,-1.24982292595572,-1.55195492494107,-1.41176046422828
"529",2023-01-01,-1.11,-1.07646949467834,-1.530961861431,-1.43955236121056
"530",2023-02-01,-0.91,-0.872524281410842,-1.48990318191034,-1.46179352246935
"531",2023-03-01,-0.76,-0.719565371460218,-1.41534586939584,-1.47224986956105
"532",2023-04-01,-0.37,-0.321872205588595,-1.28312866767697,-1.46391756376268
"533",2023-05-01,-0.05,0.00444013563940311,-1.12069975254053,-1.43491843179024
"534",2023-06-01,0.43,0.493908647481401,-0.89683619416012,-1.37782129359432
"535",2023-07-01,0.5,0.565289472125025,-0.662245835043588,-1.29287175452367
"536",2023-08-01,0.51,0.5754867327884,-0.463450294903926,-1.18796369312633
"537",2023-09-01,0.69,0.759037424729149,-0.256136160879282,-1.06377099740565
"538",2023-10-01,0.48,0.544894950798275,-0.0846668199582137,-0.925983471161882
"539",2023-11-01,0.91,0.983377159323398,0.115163782940633,-0.773061829152047
"540",2023-12-01,1.13,1.20771689391765,0.31449033036403,-0.607204169292731
"541",2024-01-01,0.71,0.779431946055899,0.444931917903323,-0.437015572604573
"542",2024-02-01,0.7,0.769234685392524,0.555540115984237,-0.266101512376712
